	user	instance	user_id
3432	janz	neuromatch.social	109503718129713158
3433	svitozar	masto.nu	109546797249092842
3434	gbaychelier	pewtix.com	109296394969503691
3435	CharlesO	mas.to	109273886987934261
3436	chartin	universeodon.com	109339358567172019
3437	ahmetfcoskun	sciencemastodon.com	109538385503369074
3438	ryanmimrie	ecoevo.social	109400989030096127
3439	guybrush	ioc.exchange	108199090835459759
3440	mscharkow	fosstodon.org	109278704815900938
3441	gxr	genomic.social	109295272581981849
3442	mattschap	fediscience.org	109322716458843594
3443	DPattemore	mastodon.nz	109256250342827309
3444	k_tsetsos	mstdn.science	109460620359033053
3445	astrolabe_cat	mathstodon.xyz	109323768952477388
3446	gravin_petra	mastodon.social	109258058806253952
3447	AndrewKrause	mathstodon.xyz	109290328257611373
3448	NorbertSiegmund	mastodon.acm.org	109550636311263207
3449	nomascus	ecoevo.social	109383813113170358
3450	Lorian	mstdn.ca.	
3451	plieninger	sciences.soc.	
3452	az_jacobs	sigmoid.social	109382502749097319
3453	hyoyoonkang	zirk.us	109283446599897203
3454	jonaspotthoff	mstdn.jp	
3455	BortxaF	mstdn.social.	
3456	jenraso	mas.to	109337667607926769
3457	fdr	mas.to	109871020722733052
3458	hgot07e	fedibird.com	110361334991341857
3459	dpadil10	mastdn.social	
3460	sean	genomic.social	109304037359156380
3461	vicgrinberg	mastodon.social	109258754451069494
3462	mwyarbrough	mstdn.social	109287368636710967
3463	bblockwood	econtwitter.net	109292314659269020
3464	gonuke	mastodon.sdf.org	109311444839630343
3465	genomematt	genomic.social	109289137760951252
3466	rociomer	mstdn.social	109265942482023641
3467	dfoffreedom	ecoevo.social	109297212860238258
3468	rakkerman	mas.to	109336810284755248
3469	groceryheist	social.coop.	
3470	mjb	sciences.social	109288743168957561
3471	elizabethlorenc	home.social	
3472	mguindani	mastodon.social	109255250825869101
3473	krista	mastodon.green	109272713775029138
3474	olyerickson	fosstodon.org	109250996506471157
3475	maxevrard	mstdn.science	109534200914701298
3476	silviahedley	mstdn.social	109259065257919715
3477	eva_lendaro	neuromatch.social	109572565657943806
3478	dylanbeaudette	mastodon.radio	109300780013341447
3479	kerrywalker	mastodon.social	109356090092829726
3480	cboettig	ecoevo.social	109435675035520101
3481	erickarstens	mastodon.online	108197411796636607
3482	mbkplus	mastodon.social	109259866710514229
3483	nogaz	sigmoid.social	109318530498534238
3484	IshiharaKsk	mstdn.science	109381118430559882
3485	pekkamertala	mas.to	109364345224008468
3486	leggo	mstdn.social	109322775934034458
3487	tama	aoir.social	109973848143440450
3488	emiliol	techhub.social	109322420485679468
3489	flynniv	qoto.org	
3490	francoisjb	mstdn.science	109278365063624061
3491	JaiCarmichael	fediscience.org	109327351151143543
3492	squeakyanimal	mastodon.online	109264269072994364
3493	carbonatefan	spore.social	109502551600783835
3494	sara_geven	c.im	109284617726800009
3495	bartonwillage	econtwitter.net	109304720189897858
3496	lasasuomi	ecoevo.social	109313835586013343
3497	robince	fediscience.org	109320491723964499
3498	RalfMBauer	mstdn.science	109365565444056279
3499	bogiperson	wandering.shop	109308596016584649
3500	SylvieDelacroix	someone.elses.computer	110320463135376844
3501	satuelisa	mastodon.social	235265
3502	thelabupstairs	mstdn.science	109285903786215634
3503	jmsuelves	mastodon.online	109296375576840271
3504	AlMo	econtwitter.net	109528197746489676
3505	sukjulian	sigmoid.social	109581575860843663
3506	stephhazlitt	fosstodon.org	109385458517953771
3507	docschull	mastodon.online	109297195803487231
3508	simonmartin	mas.to	109306871447259974
3509	BungoAkiyoshi	mstdn.science	109502310983106694
3510	hugocyr	mstdn.social	109323434120767199
3511	steveblackburn	discuss.systems	109566400624463658
3512	muunver	econtwitter.net	109310264062013150
3513	FraserLabCam	mastodon.sdf.org	109291191589311492
3514	paulasalgado	mastodon.social	363081
3515	elliepursey	mstdn.science	109274061591109498
3516	ruby	sciencemastodon.com	109525125478568938
3517	dani_barrington	aus.social	109279912226829292
3518	davidkaufmann	sciences.social	109592035365770689
3519	nickseewald	mathstodon.xyz	109365667355482233
3520	aobaoill	climatejustice.social	109262321056451846
3521	pbloem	sigmoid.social	109296464991292188
3522	ikepicone	sciences.social	109347838894409559
3523	anibalmastobiza	mastodon.social	109208864689604784
3524	gomesasp	c.im	109285400794712972
3525	roxane	literatur.social	109245069529295788
3526	HLBurdett	mstdn.science	109378047725172629
3527	axboe	fosstodon.org	109308621348510065
3528	RenseC	mastdodon.online	
3529	annisch	sciences.social	109359559616323282
3530	tanyalewis	journa.host.	
3531	hdnrch	mastodon.online	109276038206510736
3532	visanju	mastodon.social	567464
3533	marijeterwal	fediscience.org	109302885997059466
3534	econst	mastodon.social	109993966749152971
3535	Javierzsm	ioc.exchange	109269463927067715
3536	DrMcStrange	kolektiva.social	109256894267321581
3537	sinclair_allie	fediscience.org	109329040818902425
3538	hegemonyrules	mastodon.lol	
3539	zenben	c.im	109257551020267841
3540	matt_zucker	mathstodon.xyz	109292772461687133
3541	olivierbos	econtwitter.net	109298970072963010
3542	bonstewart	mstdn.social	109333707201442385
3543	fthecat	mastodon.online	109273227416946601
3544	wandell	mas.to	109289033955665480
3545	kathrynlaughon	cville.online	109395689712036168
3546	sethkjolly	mastodon.social	109501199581089749
3547	sharoz	scicomm.xyz	109262542387758141
3548	PauBadiaM	genomic.social	109301763908523310
3549	joshcur	techhub.social	109377178202079739
3550	konrad_rokicki	fediscience.org	109298210244723706
3551	ALomax	qoto.org	
3552	barneyharris	sciences.social	109279529469142236
3553	yagmur_erten	ecoevo.social	109285218450194006
3554	neighborhoodist	urbanists.social	109338725645460425
3555	MerijnChamon	eupolicy.social	109364099672017699
3556	petridou_ni	mas.to	109530636743149352
3557	rmforsyth	mastodon.social	109245498416217369
3558	DariaDergacheva	mastodon.world	109346943661368202
3559	dremmahock	mastodonapp.uk	109523136961551907
3560	davismcc	genomic.social	109285149372029411
3561	NcoNavarro	ecoevo.social	109381447759018246
3562	Ben_Field	mas.to	109263133843547112
3563	katiefield4	mastodonapp.uk	109411305138547956
3564	TabeaScharrer	fediscience.org	109304347404741931
3565	MerritRom	mstdn.science	109365493422963426
3566	jverhell	qoto.org	
3567	nsmarkov	c.im	109537067698780228
3568	design_law	mastodon.social.	
3569	stevenjgibbons	oslo.town	109257072803619731
3570	keeler	econtwitter.net	109302677539941327
3571	joshrosenau	mstdn.science	109301186601136134
3572	danai_lama	nerdculture.de	109290918402704639
3573	fekrijeselimi	qoto.org	
3574	luiciolfi	hci.social	109297342097429295
3575	emilydolson	ecoevo.social	109283986188698458
3576	crisniell	neuromatch.social	109529608911371898
3577	DerekHarter	mas.to	223418
3578	iiratikainen	ecoevo.social	109291354321052770
3579	tomemery	sciences.social.	
3580	RomanaCareja	fediscience.org	109296067021648463
3581	AngieMaxwell	mastodon.social	109362755962378897
3582	jan_vdbergh	mstdn.social	109269871971948690
3583	caccia_barbara	mastodon.uno	109370125853588245
3584	FredericMerand	sciences.social	109376609959561313
3585	urardi	kolektiva.social	108199631906744856
3586	jfaraudo	mstdn.science	109308983007606876
3587	LizaGross	mastodon.online	109299812876041228
3588	Freddyvanderveen	mastodon.social	109256445893161075
3589	suzewilsonnz	mastadon.nz	
3590	smgomez	qoto.org	
3591	epetsalaki	sciencemastodon.com	109374903632258693
3592	larissawieczorek	mstdn.party	109336538583460721
3593	perezfelkner	mastodon.social	109521040564771632
3594	petros	drosophila.social	109305217047349372
3595	cwillmes	mastodon.social	108197382645989378
3596	Stancliffe	zirk.us	109296902860754467
3597	victorgijsbers	mastodon.gamedev.place	109267615661262046
3598	MariaKetzmerick	sciences.social	109404050001300829
3599	ChelleGentemann	fosstodon.org	109587277206802357
3600	AinslieLab	fosstodon.org	109370915940090203
3601	CarKettner	kif.rocks	
3602	daniel_vaulot	genomic.social	109277446677059884
3603	mszll	datasci.social	109358587536606925
3604	mikamckinnon	mastodon.social	109303621650239942
3605	dsilvavinicius	mathstodon.xyz	109478199727414013
3606	lukasheinrich	hep.social	109331119969344159
3607	milesmack	mastodon.scot	109291463996370754
3608	Dr_Bussu	mastodon.sdf.org	109338024608647056
3609	marind	qoto.org	
3610	rgaspar	mastodon.social	109506388374275758
3611	vigocarpathian	dizl.de	109263543333478368
3612	JasonIsotopes	ecoevol.social	
3613	jaffe	mastodon.social	503899
3614	MathiasFuchs	mathstodon.xyz	109267850961246805
3615	JanBransen	mastodon.nl	109473246782844721
3616	aszulinska	social.e	
3617	Wallyo	mastodonapp.uk	109389677117961369
3618	greenwoodtree	mastodin.sdf	
3619	JudithSchomaker	mastodon.Social	109256535372745343
3620	russell	ecoevo.social	109365223020676208
3621	selinjessa	genomic.social	109292908585821485
3622	UglyFossils	sauropods.win	109292742409446691
3623	jmlopez_riba	mastodon.cat	109553787769792160
3624	davemurphy	mastodon.social	491408
3625	JoramMooiweer	akademienl.social	110329157659917352
3626	wjrl	vis.social	109299065169244539
3627	perayson	fediscience.org	109275979459236953
3628	raisbeck	mastodon.lol	
3629	drseanmaurice	universeodon.com	109456919481394455
3630	pschmidtke	masto.ai	109304206321607427
3631	ILegnini	genomic.social	109437247566234730
3632	tylere	mapstodon.space	109310268209337604
3633	guyrt	mathstodon.xyz	109305308833005328
3634	laianavarromartin	mstdn.ca	109369930647902901
3635	tkuhn	mastodon.social	110063187631542285
3636	jennybryan	fosstodon.org	109289475068215906
3637	aldertzomer	mstdn.science	109274662336996987
3638	sdanielak	sciences.social	109384647443781332
3639	hilarycbus	mstdn.social	109287707653225606
3640	edgriffen	fediscience.org	109292509585129175
3641	cornuta	mastodon.social	108226047470629337
3642	erikmaquoi	mstdn.science	109369623392566203
3643	elilevensonfalk	mastodon.world	109535704225507046
3644	Pjobphd	scicomm.xyz	109260446134083286
3645	micaamy	scholar.social	108198155392025601
3646	aditi	mastodon.world	109287437849463940
3647	LaBuriVida	mastodon.green	109290830699918423
3648	clathrin	mastodon.social	109245538719694783
3649	JoseMarichal	mastodon.social	109243388372609150
3650	lmerlino	econtwitter.net	109314582834945391
3651	gpsruna	scicomm.xyz	109293827167008682
3652	fabiogiglietto	aoir.social	109974763003239026
3653	LarsKoppers	sciencemediacenter.social	109353540866986850
3654	martinsteinegger	mstdn.science	109301858411383685
3655	gerifitz	hci.social	109290614108021767
3656	Jorge_Geopis	mstdn.science	109376470464110506
3657	elhamazizi	genomic.social	109529388786912171
3658	cemoyvat	mastodon.online	109296039125169069
3659	GWeindel	fedicience.org	
3660	yshen	genomic.social	109293228759487690
3661	BettinaKeller	mstdn.science	109341008431616934
3662	wc_ratcliff	ecoevo.social	109302894678310542
3663	marcdotson	fediscience.org.	
3664	tamara	vis.social	109300894955347562
3665	johannes	mstdn.science	109304252867719866
3666	asveenstra	mastodon.social	109258902341814111
3667	hauschildt	critcare.social	109327955980278742
3668	ehneilson	mas.to	109293017406553996
3669	AnaC_RGomes	ecoevo.social	109598525721658884
3670	luna	freeradical.zone	109260381035009064
3671	dgmacarthur	genomic.social	109279582007521806
3672	RuthMalan	mastodon.social	267944
3673	ChSieberGasser	c.im	109383205753157712
3674	lwjbosman	akademienl.social	109291999967726379
3675	dompates	mastodon.online	109236885964460128
3676	NirDrayman	mstdn.science	109367725809146446
3677	dfornika	mastodon.social	37870
3678	sus_koch	muenchen.social	109312922401740236
3679	rmflight	mastodon.social	109240273071387835
3680	mtaylor_soc	sciences.social	109366786943796681
3681	JavierApfeld	mstdn.science	109504322866815727
3682	TdLearning	sciences.social	109604541732514009
3683	cosmos4u	scicomm.xyz	109292188659580245
3684	JimJohnsonSci	mastodon.social	109498718146874225
3685	JacquesBellon	hcommons.social	109310002279544170
3686	ChrisRinke	mstdn.science	109319156613339495
3687	daniele_melati	fediscience.org	109329929630840481
3688	johnmuir	aus.social	109264842791181473
3689	EllisAizenberg	fediscience.org	109314067061776293
3690	awiener	sciences.social	109315734172238612
3691	FredBarraquand	ecoevo.social	109315488339267228
3692	bettinanissen	mas.to	109537613728425463
3693	tomvog	mastodon.acm.org	109540012992732882
3694	kitfotheringham	mastodonapp.uk	109364491076703311
3695	marcia	spore.social	110288384689574536
3696	natalieharrower	mastodon.social	108245723457268935
3697	darrenprice	mastodon.social	109245369273162229
3698	jonathansterne	assemblag.es	109247860170430764
3699	zarquon42b	freiburg.social	108197128737143497
3700	Redrockcity	mstdn.science	109299253982590766
3701	saul_newman	sciences.social	109366827130833430
3702	SivaThambisetty	indieweb.social	109304106795380551
3703	florian_landis	mastodon.social	108245878016606881
3704	ProfMangen	sciences.social	109428446714064820
3705	stefanv	mentat.za.net	
3706	yoginho	spore.social.	
3707	b_roskilly	ecoevo.social	109366460682260540
3708	emjo	ecoevo.social	109279503066858505
3709	markhymers	fosstodon.org	109293504689624069
3710	eneswald	mastodon.social	109242076377424783
3711	davi	qoto.org	
3712	tabeabork	mstdn.social	109406477047325502
3713	GluenzLab	mstdn.science	109298360087646212
3714	bendesky	mas.to	109529637922542960
3715	LloydEKnox	nerdculture.de	109263568659783913
3716	ampanmdagaba	sigmoid.social	109288743450611534
3717	allikpierce	ecoevo.social	109367188578156549
3718	evertbosdriesz	mastodon.social	109247807171271369
3719	EmilyRosamond	mas.to	109313043929039393
3720	Arlie_McCarthy	ecoevo.social	109799847662196969
3721	MartinDenzel	mastodon.world	109578196311861652
3722	ecourtem	zirk.us	109310182876828191
3723	jacomyma	mas.to	109111439923676854
3724	slequime	ecoevo.social	109330649720380116
3725	WaytGibbs	journa.host	109300174356140624
3726	scottbw	social.targaryen.house	4187
3727	fpolleux	mastodon.online	109282737127919459
3728	jesse	econtwitter.net	109304166180008198
3729	adamgurri	mastodon.social	109258222978707995
3730	theoaraujo	mastodon.social	109246422295487569
3731	mattsweitzer	mstdn.social	109438929430077983
3732	AlbertNorstrm	fediscience.org	109302281616650500
3733	phnompete	mastodon.social	109252171146589130
3734	Jim	toot.bike	109365879134891475
3735	jdossgollin	fediscience.org	109296987949540134
3736	RosTaddeo	fosstodon.org	109371637168958931
3737	ChristophB	fediscience.org	108196998001333918
3738	fish_genomes	ecoevo.social	109299129633917177
3739	colegleason	social.ridetrans.it	109304456936910527
3740	dduneau	ecoevo.social	109298031256370613
3741	lonaga	zirk.us	109315700501974522
3742	bencarp	historians.social	109423950816857517
3743	cedric_p	zirk.us	109364275092345262
3744	chrshmmmr	mastodon.online	109264346941351945
3745	JelfsChem	mastodon.social	109360967904347811
3746	DDaslab	mstdn.science	109347372418040392
3747	bruvellu	mastodon.social	109331776093990272
3748	purling4peas	mstdn.social	108194518497272714
3749	LaurensSwinkels	mastodon.online	109256474727604301
3750	DocPhil	mastodonapp.uk	109409016467068336
3751	artlej	mastodon.online	109295956626838954
3752	lorifonto	sigmoid.social	109388353636735648
3753	nistara	fosstodon.org	109276021570648631
3754	stano	onewilshire.la	109289183765258811
3755	consequently	hcommons.social	109302194352734176
3756	christianfang	tech.lgbt	109262019739107277
3757	ibnsalem	genomic.social	109620323031343779
3758	carinavr	mastodon.social	15827
3759	kgagalova	social.linux.pizza	109292112617901405
3760	Ageiges	climatejustice.social	109304693471271383
3761	KathrynBFrancis	mstdn.social	109536862362051255
3762	josephhardin	sigmoid.social	109536726958941061
3763	kaveh1000	mastodon.social	109247432104710610
3764	zpneal	mastodon.social	109252975695909094
3765	christoph	christophfink.com	
3766	jenslehmann	sigmoid.social	109364069051166266
3767	theapplefarmer	mastodon.ie	109298753642277128
3768	modularform	mastodon.social	109250908803079386
3769	fe_loe	sciences.social	109299251622737438
3770	dcambie	social.mpdl.mpg.de	109517731235764087
3771	shirafischer	kibitz.cloud	109373961595610840
3772	jgamartin	ecoevo.social	109296522131857402
3773	nigel_paul_smart	ioc.exchange	109267546393980231
3774	DrRuthWeir	c.im	109315123142548347
3775	jschmittwdc	econtwitter.net	109291920906642715
3776	andrefrainer	kolektiva.social	109372508358389112
3777	mjinpedersen	fediscience.org	109329780260541675
3778	alexdibella	fediscience.org	109297518755090361
3779	francoimpellizzeri	mastodon.sdf.org	109266470442991671
3780	dagwa	chaos.social	109733150426556690
3781	sfmaehrlein	det.social	109293699168797820
3782	vidyasubramanian	mastodon.social	964265
3783	KKgonza	hachyderm.io	109365901664830617
3784	leonieheron	mastodon.ie	109365050706753622
3785	profamymcgovern	fediscience.org	109294064042384114
3786	bertalan_polner	mstdn.science	109372404842685037
3787	nienborglab	neuromatch.social	109994957900368129
3788	pampel	openbiblio.social	109268041020998645
3789	MEecoprof	twitter.tld	
3790	leoimpett	mastodon.social	109251841864031096
3791	niels_schenk	mastodon.world	109437631715668263
3792	jeremys1	indieweb.social	109363627323467671
3793	a_michaut	mstdn.science	109461269713063567
3794	apcamargo	genomic.social	109350364029121013
3795	DrAshMarwaha	genomic.social	109297944145219305
3796	julianewinkler	mstdn.science	109620158987014200
3797	GeoRichard	fediscience.org	109302445531565692
3798	capadorr	ecoevo.social	109308655781050792
3799	jvoigts	scholar.social	108204563540975936
3800	gelbach	econtwitter.net	109289369218653944
3801	camillabfriis	sciences.social	109377157338215355
3802	Ecoinvasions	ecoevo.social	109282782989907021
3803	hranaivoson	mastodon.social	108415007987724843
3804	hypercompetent	scicomm.xyz	109263923191913588
3805	church_lang	mastodon.online	109264298367425033
3806	JWietek	mstdn.science	109298087313224087
3807	arit	zirk.us	109448346266608589
3808	pgerak	mastodon.social	109312235118077698
3809	martina_wernli	eupolicy.social	109284134579196557
3810	olefeldt	mastodon.online	109266448262861923
3811	urbannature	mastodon.social	109255969345398096
3812	SallyArchibald	mastodon.online	109295094207268946
3813	geomicroaaron	fediscience.org	109292104071338456
3814	zephoria	mastodon.social	108269301093121738
3815	annex	mapstodon.space	109378712352109200
3816	happykhan	mstdn.science	109259830598914409
3817	jayrobw	fosstodon.org	109245922330282009
3818	ElitzaTocheva	mstdn.science	109371187758450761
3819	gloinul	mastodon.social	109898024678328695
3820	tbgladman	mastodon.nz	109277029924306765
3821	jpquintais	akademienl.social	109290820356630493
3822	mprice	mastodon.social	109326729049085482
3823	dvanhorn	types.pl	
3824	YumiNakadera	ecoevo.social	109352175186255668
3825	andreuchis	scholar.social	108206999912878740
3826	mikeblazanin	ecoevo.social	109326241773306784
3827	nebogeo	post.lurk.org	109046513837523869
3828	mdhk	scholar.social	58228
3829	IanLevely	econtwitter.net	109303353295891005
3830	anatolechessel	neuromatch.social	109540478862591329
3831	TamarMegiddo	tooot.im	109342357359198616
3832	spatial_history	mstdn.social	109332333010401041
3833	indianaclimate	fediscience.org	109297635140874184
3834	darragh_duffy	fediscience.org	109274689201229589
3835	SanGasso	airpollution.science	109379253825452646
3836	EmanuelUbert	mstdn.social	109429536866743276
3837	annettemarkham	mastodon.social	108304898201619124
3838	douglarkin	mastodon.social	109243800756872766
3839	koszalkowska	mas.to	109301511710469496
3840	robin_andersson	genomic.social	109296483961015677
3841	kylecranmer	sigmoid.social	109362327109258742
3842	CSchnaitmann	drosophila.social	109378662339230062
3843	diazale	mastodon.social	667194
3844	localee_compact	genomic.social	109378103920395639
3845	texttheater	mastodon.social.	
3846	joshcowenmsu	toot.community	109292566656485317
3847	TobiasHeld	mastodon.social	110225988398635573
3848	biowelch	ecoevo.social	109376983494935404
3849	LJPhillips84	tabletop.social	21678
3850	amv	religion.masto.host	109286959209831432
3851	Anituzzi	mastodon.social	110099879649957236
3852	cczymara	sciences.social	109353807393499043
3853	sashankpisupati	sigmoid.social	109368347798616089
3854	aadoherty	mstdn.social	109335002688528741
3855	AndreasZeller	mastodon.social.	
3856	dianajspencer	mastodon.ie	109292644108444570
3857	jxxx	post.lurk.org	109250673588783325
3858	Julia	urbanists.social	109539333766241083
3859	LMeeks	mas.to	109321133207666972
3860	CarlyLynsdale	ecoevo.social	109301837330443943
3861	eejd	fediscience.org	109318732501362271
3862	PoliticsProf	newsie.social	109332314341315717
3863	AdriDelf_virologist_2022	mastodon.online	109297826986621910
3864	lillianwilde	zirk.us	109367273668176862
3865	camilocd	genomic.social	109375949876615616
3866	geoffreymsmith	archaeo.social	9644
3867	RebeccaLazarides	fediscience.org	109310259373425927
3868	aSchaFu	medibubble.org	109275882911089130
3869	fergunet	mastodon.online	109297984962554048
3870	swatson	mstdn.science	109364250991672520
3871	cschroeder	sigmoid.social	109313749731763924
3872	dtpolet	qoto.org	
3873	ruthtimme	mstdn.science	109274476833604981
3874	CDenechaud	ecoevo.social	109358281634411946
3875	svenhegewald	sciences.social	109721273125155894
3876	zdjaoud	mstdn.science	109605024635342035
3877	minecr	fosstodon.org	109311433099854308
3878	robkowa	mastodon.world	109406515081964783
3879	fbpsy	paquita.masto.host	109290934433667260
3880	feministgothic	mastodon.online	109296781500864918
3881	moniekbuijzen	mastodon.nl	109677949699415198
3882	hjp	genomic.social	109309531868893838
3883	MarisOzols	mathstodon.xyz	109296591439933914
3884	MitoRem	mstdn.science	109264799232701966
3885	cintiaq	ecoevo.social	109292581105075414
3886	gongcastro	fediscience.org	109296462021609289
3887	davidrfeinberg	fosstodon.org	109795093271372269
3888	alexbfree	mastodon.social	107310992227949110
3889	volcicr	mastodon.online	109262559001275833
3890	kburke	mstdn.social	108194343461209344
3891	CarOcampoA	ecoevo.social	109375743658731478
3892	shakenbeck	mastodon.online	109267462354778955
3893	dannilamb	mastodon.social	108199184425781431
3894	dlmillimet	econtwitter.net	109292912441559771
3895	afsanehrazi	hci.social	109303846128695645
3896	lesburg	mastodon.social	109246931944137532
3897	flaviamendes	climatejustice.social	109304685563511735
3898	jxchong	genomic.social	109283649751739050
3899	DavidBerron	mastodon.social	109247781355605091
3900	MShahand	ecoevo.social	109281740869744543
3901	Mirat	mstdn.science	109298959701412116
3902	lorenavaldiviasteel	berlin.social	108255429758359440
3903	YuvalItescu	ecoevo.social	109364287782685558
3904	AMSully	mastodon.au	109372144056701876
3905	dr_cairns	ecoevo.social	109380262422928877
3906	leomrtns	mstdn.science	109264095248772541
3907	alexisCarteron	ecoevo.social	109313741137052300
3908	battalio	mastodon.world	109750509220258620
3909	komesanyamada	ieji.de	109304595329333303
3910	scientiffic	mas.to	109525670930310382
3911	mrocklage	mas.to	109498519969050072
3912	sarvk	sigmoid.social	109679137919794447
3913	bklievink	mastodon.social	109499979346766878
3914	fmatutini	ecoevo.social	109307790015043991
3915	simonesturniolo	mathstodon.xyz	109296360304610138
3916	fannymatheis	mstdn.science	109382168009238907
3917	idelazaro	home.social	
3918	izziehb	ecoevo.social	109841384274582654
3919	shwestrick	discuss.systems	109363168653907367
3920	kmcmanus	sciences.social	110225395524466302
3921	drisso	genomic.social	109303154214110736
3922	AlyciaPhD	mastodon.world	109304649235283301
3923	piezimess	mastodon.social	681723
3924	badjoby	fediscience.org	109296658846185575
3925	susise	mastodon.au	109364114150623113
3926	WildImmunity	mstdn.science	109341070313821700
3927	JohnZelenski	nerdculture.de	109265936416617996
3928	mentalblog	mastodo.fi	109378055914497779
3929	JCPoncer	fosstodon.org	109856258486126175
3930	wendyju	hci.social	109277172066731794
3931	rahulsiddharthan	fediscience.org	109285954169196928
3932	craig	norden.social	109386915755214178
3933	paraicosuilleabhain	mastodon.ie	109273309726547526
3934	CorinneBenakis	qoto.org	
3935	tmagrino	discuss.systems	109523736836847454
3936	taigabrahm	bildung.social	109342282467483729
3937	aniraescrichs	mastodon.cat	109371267049595585
3938	WillSowersby	ecoevo.social	109293578486693885
3939	IngerBsma	genomic.social	109295329958182888
3940	mamueller	mstdn.science	109355747650943853
3941	larsvbock	chaos.social	109269456176177292
3942	aalpha	sigmoid.social	109381210088308324
3943	civix	snabelen.no	109291497787120010
3944	PhilippPelz	fosstodon.org	109302196753524647
3945	jenbalkus	mastodon.social	109361236322617380
3946	barbaralaa	spore.social	109525052749950993
3947	AilsaBoyd	glasgow.social	109324660484842126
3948	yurilavinas	fosstodon.org	109273287672440714
3949	aligraham	fediscience.org	109310994632806452
3950	pierreosteil	genomic.social	109385895681693489
3951	Tricmc	mastodon.au	109347075242486684
3952	asanzeni	qoto.org	
3953	ajcook	mastadonapp.uk	
3954	willett	mastodon.energy	109368686279861195
3955	JGPharmD	mstdn.social	109285216060457835
3956	bebatut	piaille.fr	109626584304124936
3957	natefoo	hachyderm.io	109315184172310276
3958	acgoldberg	sciences.social	109546128389144304
3959	mattgodbolt	hachyderm.io	109383530733250392
3960	shawnwdonnelly	econtwitter.net	109292342990212126
3961	tarunyumnam	ecoevo.social	109283641070126016
3962	jakobgoldmann	mas.to	109264490102527613
3963	hpcprogrammer	mastodon.social	108136407590158184
3964	mizoraman	mastodon.social	109385941737291213
3965	quantum_tunnel	me.dm	109971967412054999
3966	lilimilani	mstdn.science	109297554511213304
3967	emilysohn	journa.host	109383016747165578
3968	JennyRohn	mstdn.social	109324453746851208
3969	dialect	mastodon.scot	109295695890787591
3970	SaraCorHop	toot.wales	109314875843043681
3971	robpollice	mstdn.science	109301770358538873
3972	dorrego	mastodon.social	109245490897675946
3973	MadLancaster	universeodon.com	109378595082388113
3974	joelgombin	mapstodon.space	109297146690208566
3975	msemmann	social.tchncs.de	108237091078958841
3976	SilviaMarton	tooting.ch	109325530822024196
3977	syperng	mas.to	109303594028499579
3978	ysaheb	eupolicy.social	109344575135295733
3979	inspirace	genomic.social	109275379678103582
3980	ricardovalp	sfba.social	109322426683956874
3981	m__verbruggen	zirk.us	109375420518353983
3982	jeremybaskin	mstdn.science	109302870279597450
3983	olivermb	mastodon.nz	109263026765778287
3984	EJayawickreme	ohai.social	109322515566167326
3985	orkanokan	muenchen.social	109378189629490750
3986	ajsalts	sfba.social	109303714901668023
3987	psforscher	nerdculture.de	109269800272062033
3988	vincentcosta	mastodon.online	109264228103900755
3989	helenajambor	vis.social	109273248437570102
3990	HarryHMarshall	fediscience.org	109285754158864015
3991	vigji	mastodon.social	109252140799869547
3992	lucabrb	mas.to	109257702311944567
3993	maher	genomic.social	109371199189409112
3994	andrewjpage	mstdn.science	109274085207593136
3995	susanreichelt	fediscience.org	109280011245911509
3996	biggs	sigmoid.social	109302314412605192
3997	DrAnneCarpenter	fediscience.org	109276603515346337
3998	QuiGon_Singh	mastodon.social	1300044
3999	Shardabapat	mastodon.social	995628
4000	angstd	ecoevo.social	109387070221943587
4001	mirkafries	bhre.social	109279446072677925
4002	adenaschachner	mstdn.social	109323169015753140
4003	veronicayan	mstdn.social	109275534893751485
4004	p_gordon_larsen	fediscience.org	109297133148522723
4005	Haharrington	mathsodon.xyz.	
4006	rcourt	mastodon.social	109291693145480049
4007	davidhsu	mastodon.energy.	
4008	MatCobain	ecoevo.social	109366651391120488
4009	robertluck	mastodon.lol	
4010	amar	mastodon.world	109285913419020051
4011	SaxeLab	sigmoid.social	109330888053677655
4012	annikabarber	drosophila.social	109269359860948650
4013	karenmccullagh	mastodon.social	109252828013475620
4014	jdhare	astrodon.social	109309090239403841
4015	toddhorowitz	fediscience.org	109287326952023957
4016	LMGail	c.im	109301380946385440
4017	kiararoth	fediscience.org	109321428380712524
4018	jellekoedam	sciences.social	109364475128303415
4019	crazy_chipkali	ecoevo.social	109302334984442335
4020	jlschwarzer	ecoevo.social	109284433720787872
4021	ProfEJZRobinson	econtwitter.net	109290120644997583
4022	csissoko	mstdn.social	109241264794744941
4023	seniorfrosk	snabelen.no	109477679141944873
4024	mkrain	c.im	109292976546305612
4025	nm	econtwitter.net	109296744693150549
4026	DirkBWalther	fediscience.org	109294819933292274
4027	alheri	mastodon.world	109362600145141032
4028	r_jaung	mastodon.nz	109301777688815950
4029	jhollist	fosstodon.org	109271180927484200
4030	jgreid	mastodon.lol	
4031	grvsmth	lingo.lol	109297890581810991
4032	monicarosenb	fediscience.org	109303812060961920
4033	theimbu	mas.to	109296697913332639
4034	ivirshup	mas.to	109540084376835710
4035	debsethorpe	hcommons.social	109298647426857604
4036	fkraeutli	hcommons.social	109307129901527827
4037	mrane	mstdn.science	109407148067541808
